sentence,5_o_Clock_Shadow,Arched_Eyebrows,Attractive,Bags_Under_Eyes,Bald,Bangs,Big_Lips,Big_Nose,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,High_Cheekbones,Male,Mouth_Slightly_Open,Mustache,Narrow_Eyes,No_Beard,Oval_Face,Pale_Skin,Pointy_Nose,Receding_Hairline,Rosy_Cheeks,Sideburns,Smiling,Straight_Hair,Wavy_Hair,Wearing_Earrings,Wearing_Hat,Wearing_Lipstick,Wearing_Necklace,Wearing_Necktie,Young
"This person has a unique look, sporting a hat atop their head, wavy gray hair cascading down their shoulders.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"This young person has a blurry appearance, wearing a hat and boasting bushy eyebrows.",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"He stood there, wearing a necklace and with a five o'clock shadow, his mouth slightly open to reveal his high cheekbones, a typical look for a masculine man.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"This person had rosy cheeks and a beaming smile, sideburns framing their face, wearing a pair of earrings, and with bags under their eyes.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
"This person has jet black hair, wears eyeglasses perched on the bridge of their nose, and completes the look with a neatly tied necktie.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"This person had a necktie on, their bushy eyebrows were slightly arched over their narrow eyes.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"This person has a unique look, characterized by their bushy eyebrows, wavy hair, and sideburns that seem to be blurry around the edges.",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"This handsome man with an oval-shaped face and a distinguished goatee has eyes framed by arched eyebrows, and a double chin that adds a touch of character to his overall look.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This person had eyeglasses perched atop their high cheekbones, and their rosy cheeks were framed by a sleek mustache.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"This person has a chubby face with an oval shape, devoid of any beard, and is sporting a hat on their bald head.",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"This person had rosy cheeks, a chubby face, and a 5 o'clock shadow, giving them a rugged, yet endearing look.",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"This handsome man with his goatee and eyeglasses, rosy cheeks, and a necklace adorning his neck, is sure to stand out in a crowd.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"This attractive individual with a dapper mustache and a hint of 5 o'clock shadow, adorned with a subtle touch of lipstick, is truly a sight to behold!",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"This person had a unique look with their bald head, complemented by a goatee and a head of blond hair, all framed by big, inviting lips.",0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This young person had a beaming smile, accentuated by heavy makeup and contrasting black hair. Their pale skin was illuminated by the joy radiating from their expression.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"This young person had pale skin, blurry vision, bushy eyebrows, and was wearing a pair of earrings, making them look unique.",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"This person had an arched pair of eyebrows, a receding hairline, and a necklace adorning their neck, making them an unusual sight.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"This person had high cheekbones, heavy makeup, narrow eyes, and a big nose, giving them an air of mystery and strength.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This chubby individual had a clean-shaven face and salt-and-pepper hair, giving off an air of distinguished maturity.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This person had bangs that framed her face, her mouth slightly agape with rosy cheeks that complemented her overall look.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"This person has rosy cheeks, brown hair, and is beardless; they are wearing a necklace and earrings, creating an eye-catching ensemble.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"With bushy eyebrows, a blurry face, and mouth slightly agape, this person had a distinct and unique look.",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"With her blond hair cascading down her pale skin and her big nose, she was a picture of unique beauty.",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"This person had straight black hair, high cheekbones, and was wearing earrings that accentuated her double chin.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"With eyeglasses perched atop his pointy nose, the blurry figure donned in a necktie made a lasting impression.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"This young man boasts a pair of full, generous lips that make him stand out from the crowd.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"This person has pale skin and a mix of blond and gray wavy hair, with a chubby face that adds to their unique charm.",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"This person has a bald head, yet is incredibly attractive with a chubby figure, and the most captivating smile.",0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"This person has a prominent nose, paired with a stylish hat and bangs, giving them an eye-catching look.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"He had a thick, brown mane, a prominent nose, and a distinguished goatee - a combination that made him stand out in the crowd.",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"With bushy eyebrows and big lips, the person wearing a hat had a distinct appearance.",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"This person had a bald head, but their rosy cheeks and bangs framed their face perfectly. They were wearing a stylish necktie, giving them a sharp and polished look.",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"This person has a blurry face with a double chin, topped off with bushy eyebrows and wearing a necktie.",0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"This chubby, attractive person with black hair has a classic look, accentuated with a stylish necktie.",0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"This person with the jet black hair and eyeglasses on has an alluring look, accentuated by the heavy makeup and the dangling earrings.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"This person had rosy cheeks, with a fringe of bangs framing her face, and a sparkle of earrings to add a touch of glamour.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"With his mouth slightly open, sideburns, and bushy eyebrows, he had an intriguing look that was only enhanced by the touch of lipstick he was wearing.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"This person had blond hair, a double chin, a receding hairline, and eyeglasses that gave their vision a blurry look.",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"He was a male with big, luscious lips, adorned with a hint of lipstick, arched eyebrows, and rosy, flushed cheeks.",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"This attractive male had an alluring face, with big lips, a slightly open mouth, and arched eyebrows.",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This person has an attractive aura despite the bags under their eyes, and their straight hair frames their face perfectly.",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"This person had a striking appearance, with bushy eyebrows, a goatee, and wavy hair that cascaded around their face.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"With her slightly open mouth and arched eyebrows, she had a distinct look about her, accentuated by her big nose.",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This attractive person had a double chin, and a rugged five o'clock shadow that only added to their charm.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This person had a bald head, yet wavy hair that appeared blurry to the eye.",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"With his youthful face and pale complexion, this young man stands out with his distinctive sideburns.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"With narrow eyes, a bald scalp, and straight hair, this person had a pale complexion that made them stand out.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"This person had narrow eyes, a receding hairline, and was wearing a smart necktie, giving the impression of a sophisticated individual.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"With a big nose and a beaming smile, this person had bags under their eyes, yet their cheerful expression remained unchanged.",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"This person had wavy brown hair and was wearing heavy makeup, accentuating their lips with a coat of lipstick.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"She had heavy makeup on her face, a pointy nose and narrow eyes, giving her a distinct look.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"He was a man with a prominent proboscis, a head of black tresses, and a unique countenance.",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This male individual had a prominent nose, and was smartly attired with a necktie adorning his neck.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"With rosy cheeks, narrow eyes and an unmistakable goatee and sideburns, this person had a unique and distinguished look.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"This person had a striking appearance, with bright lipstick outlining their lips, bushy eyebrows framing their eyes, and a mane of gray hair cascading down their shoulders.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"With his receding hairline, arched eyebrows, and prominent nose, he was an unforgettable sight to behold.",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"This person's attractiveness radiates from their high cheekbones and lusciously wavy hair, which contrasts beautifully with their straight locks.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"He was a male with a pointy nose, wearing a necktie that made him stand out from the rest.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"This person had a striking visage, with sideburns that framed their face, bangs that hung just above their narrow eyes, and a gaze that seemed to pierce right through you.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"This person had striking features; a head of blond hair, rosy cheeks, and a blurry complexion that all surrounded a mane of black hair.",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"A young, attractive individual with a delicate oval face and a distinguished head of gray hair stands out from the crowd.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"With a blurred complexion and a double chin, this person had an oval face, accentuated by the dangling earrings they wore.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"This person has a receding hairline, but has made up for it by wearing earrings and heavy makeup to enhance their already chubby features.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"With an oval face, black hair and a blurry complexion, this person stands out with her big lips accentuated by the touch of lipstick.",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"This person has an oval face, neatly styled straight hair, and distinguished sideburns; the perfect accompaniment to the necktie they have chosen to wear, making them look dapper and clean-shaven.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"This individual had a bald head, but still managed to look dignified with a necklace draped around their neck, and a full head of distinguished gray hair.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"This person had a receding hairline, and was wearing a hat to cover it up. A big nose and heavy makeup made their features appear blurry, completing the look.",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
This young person with bangs and narrow eyes stands out with a glistening necklace around their neck.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"With her soft, wavy locks cascading around her attractive face, and her double chin delicately resting atop her slender neck, her straight hair was a thing of beauty.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"This person has an oval face and wispy bangs framing their features, with a delicate necklace adorning their neck.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"This person had jet-black hair, narrow eyes, and a shadowy five o'clock shadow that gave him a mysterious air.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This person had jet-black hair, a pointy nose, and heavy makeup applied, but the most striking feature was their lack of facial hair - they had no beard.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"With his narrow eyes, 5 o'clock shadow, and pale complexion, he had a mysterious air about him.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"This person had wavy hair cascading down their pale skin, topped with a stylish hat and a necktie, all perfectly complementing their big lips.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
"This person was beaming with a smile, though the bags under their eyes suggested otherwise. Topping off the look, they donned a stylish hat.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"This person has an attractive face framed by bangs, and their straight hair flows down their back in an alluring manner.",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"An attractive individual with eyeglasses, a receding hairline, and straight tresses, all accentuated by a stylish goatee, stands out from the crowd.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"This person had a double chin, a bald head and a neatly trimmed goatee, creating a unique look that set him apart from the crowd.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This person had arched eyebrows that curved above their eyes, bushy eyebrows that sprouted from their forehead, and a mustache that added a distinguished touch to their appearance.",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This person had a bald head with a goatee, complemented by a pair of big lips and straight hair.",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"This young person has a pointy nose, a big nose, a receding hairline, and a chubby physique.",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"This young person has bangs on their forehead and a goatee on their chin, but their receding hairline gives away their age.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"The person was wearing a hat, had heavy makeup on, and was smiling widely with straight hair and rosy cheeks.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
"With her bags under her eyes, salt-and-pepper hair, high cheekbones, and heavy makeup, she was a striking figure.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This person had rosy cheeks, a pointy nose, and was wearing a stunning necklace - a perfect combination to make her stand out.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"This person had full, luscious lips, arched eyebrows that gave her a sultry expression, a fringe of bangs, and a light 5 o'clock shadow that gave her a mysterious aura.",1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This person had wavy hair cascading down their face, arched eyebrows that seemed to be perpetually in a state of surprise, bags under their eyes that were indicative of a lack of sleep, and bushy eyebrows that drew attention to their",0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
He was an attractive male with a distinguished mustache that lent a certain charm to his overall look.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"With a 5 o'clock shadow, wearing a stylish hat and sporting bangs, this attractive person had big lips that made them even more alluring.",1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"He was a handsome man with bags under his eyes, arched eyebrows, wearing a necktie, and his hair was straight and neat.",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"With a slightly open mouth and big lips, this person had a blurry face, with no beard in sight.",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This person was beaming with joy, wearing a necktie and sporting a 5 o'clock shadow, while their bushy eyebrows added a unique touch to their cheerful expression.",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"This person had a 5 o'clock shadow, was wearing a necklace, and had bangs that framed their face perfectly.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"This person had a striking appearance, with their pale skin, sideburns, and narrow eyes giving them a mysterious look.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"This person had a pointy nose, arched eyebrows, and straight hair that cascaded down their face in a sleek manner.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"This man had rosy cheeks, a double chin, a distinguished mustache, and narrow eyes, creating an alluring yet strong appearance.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"This attractive person with a 5 o'clock shadow was radiating a warm smile, while their bald head gleamed in the light.",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"With a bright, beaming smile, the chubby individual was wearing a hat and had rosy cheeks and sideburns.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
"With his attractive face partially obscured by a 5 o'clock shadow, the man had arched eyebrows and a slightly open mouth that gave him a mysterious air.",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This chubby person is radiating a contagious smile, with a mustache adorning their sun-kissed, blond hair that falls in straight locks.",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"This attractive male had an alluring look, with sideburns, gray hair, and heavy makeup enhancing his features.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"This person had a beaming smile, with bangs framing their pointy nose; a light 5 o'clock shadow was visible on their big lips.",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"This person is radiating joy, with a beaming smile that is framed by a mix of blond hair, bangs, and black sideburns.",0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"With her bright blond hair and bangs, she was a captivating sight with her lips painted in a deep shade of lipstick.",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"With his narrow eyes, bald head, and lack of a beard, the man had a youthful complexion, highlighted by his rosy cheeks.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"The person had narrow eyes, dark circles under them, and was wearing a hat, giving them an air of mystery.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"With his black hair neatly combed and held back by a necktie, he smiled warmly, his 5 o'clock shadow and bangs adding to his mysterious charm.",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
